Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
MU,1125.215,Call,1125,2026-06-18T16:30:00-05:00,0,"9.80 x 342","10.10 x 54",9.8,342,bid,335100,8353,1341,42.18%,0.50960686600479,AUTO,N/A,"12:19:05 ET"
MU,1126.6,Put,550,2026-06-26T16:30:00-05:00,8,"0.99 x 52","1.10 x 40",1.1,3000,ask,330000,14205,1516,215.23%,-0.0079400287,SLFT,N/A,"12:04:24 ET"
MU,1144.53,Call,2100,2026-07-17T16:30:00-05:00,29,"5.20 x 3","5.55 x 1",5.15,631,bid,324900,894,77,112.38%,0.040176016490538,AUTO,SellToOpen,"14:26:35 ET"
MU,1136.47,Put,380,2026-11-20T16:30:00-06:00,155,"10.00 x 3","10.20 x 20",10.2,306,ask,312100,500,4397,107.13%,-0.0262763298,AUTO,N/A,"13:57:27 ET"
MU,1123.135,Put,1110,2026-06-18T16:30:00-05:00,0,"6.80 x 127","7.00 x 73",7,400,ask,280000,3907,237,53.98%,-0.3312321527,AUTO,N/A,"11:44:13 ET"
MU,1110.09,Call,1130,2026-06-18T16:30:00-05:00,0,"8.80 x 29","9.15 x 25",9.02,288,mid,259700,4593,2161,73.34%,0.32817228082855,MLET,N/A,"10:08:29 ET"
MU,1104.87,Call,1165,2026-06-18T16:30:00-05:00,0,"5.10 x 11","5.60 x 22",5.05,511,bid,258000,599,348,98.24%,0.15604252667902,MLET,SellToOpen,"09:33:03 ET"
MU,1149.12,Put,800,2026-06-26T16:30:00-05:00,8,"5.50 x 455","5.55 x 2",5.5,454,bid,249700,2438,11734,155.51%,-0.0453903258,AUTO,N/A,"15:47:20 ET"
MU,1101.1401,Call,1130,2026-06-18T16:30:00-05:00,0,"7.65 x 44","8.30 x 42",8.06,300,mid,241800,929,2161,81.74%,0.27902314355849,MLET,N/A,"09:43:45 ET"
MU,1123.8199,Put,1120,2026-06-18T16:30:00-05:00,0,"8.50 x 97","9.00 x 13",8.5,283,bid,240500,7233,119,44.47%,-0.4354795691,AUTO,N/A,"12:18:32 ET"
MU,1116.5,Call,1150,2026-06-18T16:30:00-05:00,0,"4.05 x 44","4.30 x 13",4.18,560,mid,234000,15042,6714,65.37%,0.1974736302837,MLAT,N/A,"10:34:17 ET"
MU,1110.09,Call,1140,2026-06-18T16:30:00-05:00,0,"7.15 x 6","7.40 x 2",7.3,300,mid,219000,994,2297,74.02%,0.25155935561834,AUTO,N/A,"10:06:06 ET"
MU,1124.405,Call,1130,2026-06-18T16:30:00-05:00,0,"6.85 x 15","7.15 x 56",7.01,300,mid,210300,18900,2161,41.18%,0.4141718684849,MLET,N/A,"12:33:15 ET"
MU,1136.03,Put,550,2026-06-26T16:30:00-05:00,8,"0.75 x 51","1.15 x 3",0.98,2000,mid,196000,16508,1516,214.86%,-0.0073136854,SLFT,N/A,"13:50:47 ET"
MU,1136.47,Put,380,2026-10-16T16:30:00-05:00,120,"7.00 x 220","7.90 x 29",7.17,270,mid,193500,536,2332,113.43%,-0.0213590004,SLAN,N/A,"13:57:51 ET"
MU,1110.09,Call,1150,2026-06-18T16:30:00-05:00,0,"4.40 x 17","4.65 x 45",4.52,288,mid,130100,8723,6714,74.42%,0.1862749818058,MLET,N/A,"10:08:29 ET"
MU,1116.5,Call,1165,2026-06-18T16:30:00-05:00,0,"2.19 x 25","2.37 x 19",2.28,560,mid,127600,2701,348,68.45%,0.11998702810274,MLAT,N/A,"10:34:17 ET"
MU,1101.1401,Call,1150,2026-06-18T16:30:00-05:00,0,"3.85 x 65","4.30 x 62",4.07,300,mid,122100,4565,6714,83.65%,0.16476301530226,MLET,N/A,"09:43:45 ET"
MU,1098.7802,Call,1150,2026-06-18T16:30:00-05:00,0,"3.10 x 53","3.35 x 34",3.22,348,mid,112000,6698,6714,81.00%,0.14473327936774,MLAT,N/A,"09:55:06 ET"
MU,1124.405,Call,1140,2026-06-18T16:30:00-05:00,0,"3.50 x 35","3.75 x 29",3.61,300,mid,108300,5608,2297,40.75%,0.26258177976916,MLET,N/A,"12:33:15 ET"
MU,1136.4,Call,1140,2026-06-18T16:30:00-05:00,0,"4.00 x 171","5.40 x 168",4,270,bid,108000,15360,2297,30.57%,0.42655256298698,AUTO,N/A,"15:50:16 ET"
MU,1139.99,Put,560,2026-06-26T16:30:00-05:00,8,"1.62 x 20","1.63 x 45",1.63,610,ask,99400,1410,372,224.11%,-0.0104355326,AUTO,N/A,"15:35:31 ET"
MU,1124.7399,Put,650,2026-06-26T16:30:00-05:00,8,"1.80 x 1","1.90 x 20",2,482,ask,96400,9130,1479,183.86%,-0.0156541907,SLFT,N/A,"10:47:41 ET"
MU,1128.45,Put,585,2026-06-26T16:30:00-05:00,8,"1.28 x 3040","1.70 x 82",1.28,750,bid,96000,1024,193,206.58%,-0.0106313479,AUTO,SellToOpen,"12:05:57 ET"
MU,1144.78,Put,390,2026-07-17T16:30:00-05:00,29,"1.50 x 278","1.51 x 61",1.5,638,bid,95700,1016,8359,166.92%,-0.0057142604,AUTO,N/A,"14:11:19 ET"
MU,1142.15,Call,1150,2026-06-18T16:30:00-05:00,0,"2.94 x 14","3.40 x 66",3.1,300,mid,93000,38601,6714,26.41%,0.31376278899016,MLFT,N/A,"15:26:01 ET"
MU,1140.795,Put,540,2026-06-26T16:30:00-05:00,8,"1.22 x 16","1.23 x 67",1.23,676,ask,83100,9074,544,223.63%,-0.0076220441,AUTO,N/A,"15:27:39 ET"
MU,1098.589,Call,1165,2026-06-18T16:30:00-05:00,0,"2.17 x 9","2.54 x 2",2.29,300,mid,68700,1523,348,86.13%,0.099046955316917,MLET,N/A,"09:38:22 ET"
MU,1098.589,Call,1165,2026-06-18T16:30:00-05:00,0,"2.17 x 9","2.54 x 2",2.26,300,mid,67700,1523,348,86.13%,0.099046955316917,MLET,N/A,"09:38:22 ET"
MU,1136.4,Call,1800,2026-06-26T16:30:00-05:00,8,"1.00 x 1","1.06 x 32",1,600,bid,60000,1715,1000,130.49%,0.011317409958,SLAN,N/A,"15:48:00 ET"
MU,1104.87,Call,1220,2026-06-18T16:30:00-05:00,0,"1.00 x 63","1.20 x 24",1.17,511,mid,59700,620,1252,108.06%,0.04133237566201,MLET,N/A,"09:33:03 ET"
MU,1098.589,Call,1175,2026-06-18T16:30:00-05:00,0,"1.59 x 10","1.70 x 1",1.69,300,mid,50700,1268,747,87.74%,0.07352487884277,MLET,N/A,"09:38:22 ET"
MU,1098.589,Call,1175,2026-06-18T16:30:00-05:00,0,"1.59 x 8","1.70 x 1",1.67,300,mid,50100,1268,747,87.74%,0.07352487884277,MLET,N/A,"09:38:22 ET"
MU,1149.12,Put,540,2026-06-26T16:30:00-05:00,8,"0.81 x 83","1.15 x 401",1.15,400,ask,45900,9870,544,225.41%,-0.0075125268,ISOI,N/A,"15:43:45 ET"
MU,1134.745,Put,1100,2026-06-18T16:30:00-05:00,0,"0.92 x 7","1.00 x 26",1,403,ask,40300,17107,1483,43.85%,-0.0837796183,AUTO,N/A,"13:43:53 ET"
MU,1142.7742,Put,540,2026-06-26T16:30:00-05:00,8,"0.83 x 74","1.00 x 405",1,400,ask,40000,8030,544,222.91%,-0.0073735445,ISOI,N/A,"15:21:54 ET"
MU,1142.65,Put,1100,2026-06-18T16:30:00-05:00,0,"0.40 x 57","0.46 x 855",0.46,855,ask,39300,22107,1483,41.42%,-0.0373417538,AUTO,N/A,"14:31:30 ET"
MU,1110.5699,Put,1020,2026-06-18T16:30:00-05:00,0,"1.17 x 17","1.30 x 300",1.3,300,ask,39000,1062,1984,97.07%,-0.043294743,AUTO,N/A,"09:45:55 ET"
MU,1139.47,Put,540,2026-06-26T16:30:00-05:00,8,"0.84 x 43","0.95 x 400",0.95,400,ask,38000,7014,544,221.62%,-0.0073036667,AUTO,N/A,"15:13:54 ET"
MU,1144.78,Call,1180,2026-06-18T16:30:00-05:00,0,"0.75 x 500","0.77 x 23",0.75,500,bid,37500,3863,2055,38.22%,0.065385640914399,AUTO,N/A,"14:11:12 ET"
MU,1123.8199,Call,1160,2026-06-18T16:30:00-05:00,0,"0.83 x 69","1.15 x 237",1.15,298,ask,34200,4103,1518,44.53%,0.087882293767728,AUTO,N/A,"12:16:05 ET"
MU,1142.15,Put,360,2026-07-17T16:30:00-05:00,29,"1.00 x 471","1.71 x 103",1,332,bid,33200,335,1450,182.73%,-0.006139068,AUTO,N/A,"15:23:23 ET"
MU,1110.5699,Put,1020,2026-06-18T16:30:00-05:00,0,"1.10 x 299","1.13 x 18",1.1,299,bid,32800,1062,1984,97.07%,-0.043294743,AUTO,N/A,"09:49:34 ET"
MU,1138.725,Put,540,2026-06-26T16:30:00-05:00,8,"0.75 x 136","1.15 x 14",0.95,324,mid,30700,6614,544,220.12%,-0.0070570514,AUTO,N/A,"15:01:32 ET"
MU,1142.7742,Put,540,2026-06-26T16:30:00-05:00,8,"0.84 x 69","1.05 x 3",1,300,mid,30000,8030,544,222.91%,-0.0073735445,AUTO,N/A,"15:22:42 ET"
MU,1128.08,Put,1030,2026-06-18T16:30:00-05:00,0,"0.34 x 1","0.40 x 376",0.4,739,ask,29500,2480,2735,86.70%,-0.0205041851,ISOI,N/A,"11:27:51 ET"
MU,1110.09,Call,1200,2026-06-18T16:30:00-05:00,0,"0.75 x 78","0.85 x 300",0.85,300,ask,25500,5706,12808,81.92%,0.035461747845336,AUTO,N/A,"10:06:06 ET"
MU,1101.1401,Put,950,2026-06-18T16:30:00-05:00,0,"0.41 x 1","0.50 x 80",0.44,435,mid,19100,1633,5822,134.26%,-0.0156874796,SLAN,N/A,"09:41:15 ET"
MU,1149.12,Put,1120,2026-06-18T16:30:00-05:00,0,"0.52 x 21","0.56 x 289",0.56,289,ask,16100,13373,119,31.06%,-0.0543738819,AUTO,N/A,"15:45:13 ET"
MU,1110.5699,Call,2000,2026-06-26T16:30:00-05:00,8,"0.27 x 1","0.41 x 4361",0.41,385,ask,15700,857,2131,148.72%,0.0052717797346517,AUTO,N/A,"09:45:59 ET"
MU,1140.6299,Put,1095,2026-06-18T16:30:00-05:00,0,"0.33 x 35","0.48 x 80",0.41,320,mid,13100,3534,432,44.84%,-0.0385496709,AUTO,N/A,"14:14:24 ET"
MU,1142.28,Call,1180,2026-06-18T16:30:00-05:00,0,"0.17 x 56","0.20 x 495",0.2,495,ask,9900,5146,2055,33.32%,0.031311862816253,AUTO,N/A,"15:03:48 ET"
MU,1139.47,Put,1100,2026-06-18T16:30:00-05:00,0,"0.20 x 50","0.25 x 276",0.25,276,ask,6900,22960,1483,37.02%,-0.0323895814,AUTO,N/A,"15:12:21 ET"
MU,1142.985,Put,1050,2026-06-18T16:30:00-05:00,0,"0.15 x 1","0.20 x 56",0.19,300,mid,5700,6248,2876,69.54%,-0.0089288546,SLAN,N/A,"14:36:00 ET"
MU,1110.09,Call,1300,2026-06-18T16:30:00-05:00,0,"0.05 x 15","0.07 x 27",0.07,800,ask,5600,1693,7964,110.05%,0.0031617460906338,MLET,N/A,"10:10:14 ET"
"Downloaded from Barchart.com as of 06-21-2026 01:34am CDT"
