Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time,"Exp Type"
KLAC,243.75,Put,216,2026-07-17T16:30:00-05:00,31,"7.40 x 71","8.30 x 20",7.87,35,mid,27500,37,23,69.56%,-0.2420441568,MLET,ToOpen,"13:15:26 ET",M
KLAC,244.88,Put,234,2026-07-17T16:30:00-05:00,31,"14.60 x 83","15.10 x 163",14.6,18,bid,26200,801,157,70.18%,-0.371813718,ISOI,N/A,"13:01:00 ET",M
KLAC,252.17,Put,244,2026-06-18T16:30:00-05:00,2,"2.40 x 4","4.50 x 2",3.75,70,mid,26200,71,84,92.38%,-0.302895261,MLET,N/A,"09:30:04 ET",M
KLAC,237.33,Call,280,2026-08-21T16:30:00-05:00,66,"15.00 x 17","16.70 x 42",15,17,bid,25500,55,253,74.75%,0.35675159910467,AUTO,N/A,"15:57:41 ET",M
KLAC,244.88,Put,234,2026-07-17T16:30:00-05:00,31,"14.60 x 145","15.10 x 142",14.6,17,bid,24800,801,157,70.18%,-0.371813718,AUTO,N/A,"13:01:18 ET",M
KLAC,244.88,Put,234,2026-07-17T16:30:00-05:00,31,"14.60 x 150","15.10 x 109",14.6,17,bid,24800,801,157,70.18%,-0.371813718,ISOI,N/A,"13:00:53 ET",M
KLAC,252.201,Call,260,2026-06-18T16:30:00-05:00,2,"3.20 x 6","3.90 x 5",3.53,70,mid,24700,131,962,90.68%,0.33711261676856,MLET,N/A,"10:46:07 ET",M
KLAC,238.555,Put,226,2026-07-17T16:30:00-05:00,31,"13.00 x 6","13.30 x 5",13,19,bid,24700,38,22,69.74%,-0.3557213411,AUTO,N/A,"15:48:05 ET",M
KLAC,243.81,Call,330,2026-09-18T16:30:00-05:00,94,"12.60 x 4","13.20 x 3",12.6,19,bid,23900,145,1,74.79%,0.26940220893172,AUTO,N/A,"13:05:38 ET",M
KLAC,242.36,Call,285,2026-07-17T16:30:00-05:00,31,"6.40 x 22","7.20 x 12",6.81,35,mid,23800,59,2088,71.03%,0.24775116660475,MLAT,N/A,"13:42:44 ET",M
KLAC,241.68,Call,300,2026-08-21T16:30:00-05:00,66,"11.90 x 20","12.30 x 3",11.9,20,bid,23800,67,208,73.10%,0.2928937733658,AUTO,N/A,"14:39:11 ET",M
KLAC,241.67,Call,290,2026-08-21T16:30:00-05:00,66,"13.30 x 6","14.40 x 13",14,17,mid,23800,179,277,72.66%,0.32967419282543,AUTO,N/A,"14:42:09 ET",M
KLAC,252,Call,275,2026-07-17T16:30:00-05:00,31,"11.00 x 37","12.20 x 6",11.65,20,mid,23300,35,183,73.20%,0.38024086752406,SLAN,N/A,"10:01:09 ET",M
KLAC,252.201,Call,255,2026-07-17T16:30:00-05:00,31,"19.00 x 5","19.40 x 12",19.4,12,ask,23200,77,2106,71.21%,0.51911121110916,AUTO,N/A,"10:46:13 ET",M
KLAC,243.25,Call,330,2026-09-18T16:30:00-05:00,94,"12.30 x 18","12.60 x 16",12.3,18,bid,22100,166,1,73.80%,0.26305373336692,AUTO,N/A,"13:51:56 ET",M
KLAC,249.49,Call,320,2026-08-21T16:30:00-05:00,66,"10.70 x 1","11.30 x 3",10.8,20,mid,21600,21,379,73.77%,0.26089376055456,AUTO,N/A,"11:01:10 ET",M
KLAC,252.17,Put,214,2026-07-17T16:30:00-05:00,31,"3.80 x 9","10.40 x 66",6.88,30,mid,20600,30,232,77.93%,-0.2008351512,MLET,N/A,"09:30:11 ET",M
KLAC,244.5,Put,220,2026-07-17T16:30:00-05:00,31,"9.30 x 35","10.00 x 17",9.7,20,mid,19400,183,161,72.11%,-0.2710061914,AUTO,N/A,"11:52:40 ET",M
KLAC,252.17,Put,244,2026-07-17T16:30:00-05:00,31,"13.80 x 1","15.70 x 12",15.7,12,ask,18800,12,999,70.26%,-0.3950484545,AUTO,N/A,"09:30:01 ET",M
KLAC,240.805,Call,240,2026-06-18T16:30:00-05:00,2,"5.70 x 18","6.60 x 2",6.15,30,mid,18400,116,680,83.70%,0.53376107353123,MLET,N/A,"15:01:46 ET",M
KLAC,241.67,Call,320,2026-09-18T16:30:00-05:00,94,"12.90 x 11","14.20 x 10",13.5,13,mid,17500,186,3122,74.13%,0.28589592020337,AUTO,N/A,"14:16:10 ET",M
KLAC,241.43,Call,370,2026-09-18T16:30:00-05:00,94,"7.20 x 11","7.90 x 17",7.2,24,bid,17200,110,50,73.15%,0.16591094023491,AUTO,N/A,"13:40:03 ET",M
KLAC,242.85,Put,208,2026-07-17T16:30:00-05:00,31,"5.90 x 15","6.30 x 25",6.3,25,ask,15700,25,130,71.87%,-0.1986995143,AUTO,N/A,"11:48:08 ET",M
KLAC,242.22,Call,290,2026-08-21T16:30:00-05:00,66,"13.90 x 12","14.60 x 8",14.3,11,mid,15700,95,277,73.11%,0.33399047913164,AUTO,N/A,"14:08:48 ET",M
KLAC,249.49,Call,300,2026-07-17T16:30:00-05:00,31,"5.70 x 4","6.20 x 3",5.97,26,mid,15500,113,492,72.64%,0.22161456600298,SLAN,N/A,"11:03:06 ET",M
KLAC,244.0225,Put,206,2026-07-17T16:30:00-05:00,31,"4.50 x 592","5.70 x 14",5.46,28,mid,15200,31,154,70.11%,-0.1753781246,SLAN,N/A,"11:38:32 ET",M
KLAC,238.35,Put,225,2026-06-18T16:30:00-05:00,2,"1.50 x 9","2.00 x 320",1.9,80,mid,15200,217,287,92.10%,-0.1895260954,AUTO,N/A,"15:16:03 ET",M
KLAC,241.67,Call,320,2026-09-18T16:30:00-05:00,94,"12.90 x 8","14.20 x 10",13.5,11,mid,14800,186,3122,74.13%,0.28589592020337,AUTO,N/A,"14:16:12 ET",M
KLAC,241.67,Call,320,2026-09-18T16:30:00-05:00,94,"12.90 x 8","14.20 x 10",13.5,11,mid,14800,186,3122,74.13%,0.28589592020337,AUTO,N/A,"14:16:14 ET",M
KLAC,244.145,Put,214,2026-07-17T16:30:00-05:00,31,"6.90 x 79","7.90 x 25",7.4,20,mid,14800,104,232,70.46%,-0.2276545116,MLAT,N/A,"13:09:10 ET",M
KLAC,241.68,Call,300,2026-08-21T16:30:00-05:00,66,"11.90 x 19","12.20 x 2",11.9,12,bid,14200,67,208,73.10%,0.2928937733658,AUTO,N/A,"14:39:06 ET",M
KLAC,253.945,Put,155,2026-09-18T16:30:00-05:00,94,"3.30 x 79","4.30 x 2",4,35,mid,14000,35,2020,76.56%,-0.0707845352,AUTO,N/A,"10:12:37 ET",M
KLAC,248.765,Put,102,2026-12-18T16:30:00-06:00,185,"0.05 x 131","6.60 x 132",3.06,45,mid,13700,50,210,79.98%,-0.0315147834,MLET,N/A,"11:08:50 ET",M
KLAC,240.32,Call,250,2026-06-18T16:30:00-05:00,2,"2.40 x 21","2.90 x 3",2.69,50,mid,13400,217,685,88.59%,0.28444096741357,SLAN,N/A,"15:30:52 ET",M
KLAC,249.07,Call,255,2026-06-18T16:30:00-05:00,2,"4.60 x 1","5.30 x 10",4.6,29,bid,13300,64,400,90.08%,0.37457343157913,AUTO,N/A,"09:54:34 ET",M
KLAC,239.625,Call,320,2026-08-21T16:30:00-05:00,66,"8.00 x 16","8.30 x 11",8,16,bid,12800,42,379,72.90%,0.21689865577321,AUTO,N/A,"15:26:14 ET",M
KLAC,248.7,Call,300,2026-07-17T16:30:00-05:00,31,"5.90 x 20","6.10 x 3",5.9,20,bid,11800,133,492,72.04%,0.21478227308226,AUTO,N/A,"11:14:47 ET",M
KLAC,244.225,Call,240,2026-06-18T16:30:00-05:00,2,"7.60 x 90","9.50 x 25",7.6,15,bid,11400,69,680,85.45%,0.62067555967877,AUTO,N/A,"11:58:50 ET",M
KLAC,240.16,Put,176,2026-08-21T16:30:00-05:00,66,"5.40 x 9","5.50 x 30",5.4,21,bid,11300,31,692,73.55%,-0.1243356986,AUTO,N/A,"14:55:46 ET",M
KLAC,249,Put,100,2026-12-18T16:30:00-06:00,185,"0.05 x 247","4.00 x 528",2.02,49,mid,9800,100,500,80.59%,-0.0296910061,MLET,N/A,"11:04:48 ET",M
KLAC,243.81,Call,370,2026-09-18T16:30:00-05:00,94,"7.50 x 83","8.10 x 5",7.85,12,mid,9400,23,50,75.31%,0.18242067629082,SLAN,N/A,"13:06:28 ET",M
KLAC,249.49,Put,100,2026-12-18T16:30:00-06:00,185,"0.05 x 135","6.40 x 172",2.96,28,mid,8200,50,500,80.50%,-0.0293644243,MLET,N/A,"11:04:02 ET",M
KLAC,246.03,Call,250,2026-06-18T16:30:00-05:00,2,"4.50 x 6","6.00 x 32",5.22,15,mid,7800,93,685,96.41%,0.42509930273703,MLET,N/A,"11:24:25 ET",M
KLAC,254.05,Put,250,2026-06-18T16:30:00-05:00,2,"4.80 x 10","5.50 x 2",5.2,15,mid,7800,68,190,91.88%,-0.3933692589,SLAN,N/A,"10:06:34 ET",M
KLAC,252,Put,240,2026-06-18T16:30:00-05:00,2,"2.55 x 30","3.00 x 20",2.55,30,bid,7600,66,604,94.64%,-0.2321685849,AUTO,N/A,"10:01:04 ET",M
KLAC,245.48,Call,246,2026-06-18T16:30:00-05:00,2,"5.30 x 9","6.70 x 49",6.2,12,mid,7400,26,495,86.25%,0.49941579890143,AUTO,N/A,"12:17:03 ET",M
KLAC,244.0225,Call,380,2026-08-21T16:30:00-05:00,66,"3.10 x 100","4.90 x 105",3.72,20,mid,7400,24,0,77.03%,0.11665625801484,SLAN,ToOpen,"11:39:38 ET",M
KLAC,249.96,Call,255,2026-06-18T16:30:00-05:00,2,"4.10 x 24","5.40 x 20",4.9,15,mid,7300,34,400,93.69%,0.39998336648471,SLAN,N/A,"09:44:09 ET",M
KLAC,243.19,Call,250,2026-06-18T16:30:00-05:00,2,"3.00 x 63","5.10 x 55",3.65,20,mid,7300,131,685,92.22%,0.3554213402172,SLAN,N/A,"11:49:41 ET",M
KLAC,241.44,Put,120,2026-11-20T16:30:00-06:00,157,"2.40 x 183","3.60 x 20",3.6,20,ask,7200,24,53,83.02%,-0.0590335162,AUTO,N/A,"14:45:45 ET",M
KLAC,244.185,Call,248,2026-06-18T16:30:00-05:00,2,"4.30 x 9","5.30 x 27",4.3,16,bid,6800,48,353,89.91%,0.42076606678736,AUTO,N/A,"11:42:59 ET",M
KLAC,252.201,Put,246,2026-06-18T16:30:00-05:00,2,"3.20 x 6","3.60 x 19",3.55,19,mid,6700,33,29,92.56%,-0.3453691702,AUTO,N/A,"10:45:07 ET",M
KLAC,249.96,Call,255,2026-06-18T16:30:00-05:00,2,"4.60 x 6","5.10 x 14",5.1,13,ask,6600,34,400,93.69%,0.39998336648471,AUTO,N/A,"09:43:23 ET",M
KLAC,254.05,Put,250,2026-06-18T16:30:00-05:00,2,"4.80 x 9","5.60 x 9",5,13,mid,6500,68,190,91.88%,-0.3933692589,AUTO,N/A,"10:07:06 ET",M
KLAC,249.49,Put,100,2026-12-18T16:30:00-06:00,185,"0.05 x 135","6.40 x 172",2.99,20,mid,5900,50,500,80.50%,-0.0293644243,MLET,N/A,"11:04:02 ET",M
KLAC,245.755,Put,240,2026-06-18T16:30:00-05:00,2,"3.30 x 6","4.30 x 36",3.86,15,mid,5700,154,604,87.33%,-0.3449160542,MLAT,N/A,"12:07:16 ET",M
KLAC,244.5,Call,305,2026-07-17T16:30:00-05:00,31,"4.10 x 27","4.70 x 9",4.4,13,mid,5700,38,130,72.66%,0.17360093725182,MLAT,N/A,"11:54:31 ET",M
KLAC,249.94,Put,200,2026-07-17T16:30:00-05:00,31,"3.50 x 9","4.10 x 36",3.71,15,mid,5500,77,1165,74.73%,-0.1282841504,MLET,N/A,"10:57:09 ET",M
KLAC,241.8,Put,202,2026-07-17T16:30:00-05:00,31,"4.40 x 46","5.10 x 2",4.9,11,mid,5300,22,228,71.12%,-0.165226371,AUTO,N/A,"14:27:51 ET",M
KLAC,252.17,Put,186,2026-06-18T16:30:00-05:00,2,"0.00 x 0","1.50 x 2",0.75,70,mid,5200,70,2331,256.72%,-0.044869895,MLET,N/A,"09:30:04 ET",M
KLAC,252.41,Put,242,2026-06-18T16:30:00-05:00,2,"1.70 x 15","3.40 x 8",3.4,15,ask,5100,60,29,94.43%,-0.2618151261,MLET,N/A,"09:37:20 ET",M
KLAC,238.35,Call,244,2026-06-18T16:30:00-05:00,2,"3.80 x 4","4.60 x 31",4.18,12,mid,5000,35,363,92.62%,0.37913377154504,MLET,N/A,"15:13:32 ET",M
"Downloaded from Barchart.com as of 06-17-2026 06:07am CDT"
