Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
KLAC,258.4,Call,250,2026-06-18T16:30:00-05:00,0,"6.00 x 100","11.10 x 28",8.7,41,mid,35600,278,700,41.55%,0.93836126205928,SLAN,N/A,"14:17:01 ET"
KLAC,258.9,Call,255,2026-06-18T16:30:00-05:00,0,"4.20 x 124","4.90 x 71",4.9,71,ask,34700,461,449,46.50%,0.73902975623492,AUTO,N/A,"13:23:59 ET"
KLAC,255.395,Put,160,2027-03-19T16:30:00-05:00,274,"15.50 x 24","17.20 x 21",15.61,22,mid,34300,25,104,73.43%,-0.1424628569,SLAN,N/A,"09:49:25 ET"
KLAC,261.56,Call,246,2026-06-18T16:30:00-05:00,0,"13.80 x 62","19.60 x 493",17.02,20,mid,34000,187,487,113.05%,0.85844948435973,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-06-18T16:30:00-05:00,0,"13.80 x 63","19.60 x 493",17.01,20,mid,34000,187,487,113.05%,0.85844948435973,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-06-18T16:30:00-05:00,0,"13.90 x 1","19.60 x 12",16.99,20,mid,33900,187,487,113.05%,0.85844948435973,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,246,2026-06-18T16:30:00-05:00,0,"13.80 x 63","19.60 x 493",16.98,20,mid,33900,187,487,113.05%,0.85844948435973,MLET,N/A,"15:20:37 ET"
KLAC,259.31,Call,290,2026-07-17T16:30:00-05:00,29,"11.00 x 1","11.00 x 30",11,30,ask,33000,164,400,75.36%,0.33647290015924,AUTO,N/A,"15:59:29 ET"
KLAC,261.31,Call,255,2026-06-18T16:30:00-05:00,0,"5.10 x 7","8.40 x 14",6.84,48,mid,32800,631,449,44.31%,0.85841274567043,MLET,N/A,"15:30:13 ET"
KLAC,258.06,Put,248,2026-07-17T16:30:00-05:00,29,"15.60 x 33","16.60 x 17",16.26,20,mid,32500,27,120,73.40%,-0.3827422733,MLET,N/A,"13:32:38 ET"
KLAC,254.94,Put,200,2026-07-17T16:30:00-05:00,29,"3.00 x 9","3.40 x 1",3.2,100,mid,32000,220,1326,76.84%,-0.1092249135,AUTO,N/A,"10:59:51 ET"
KLAC,259.05,Call,236,2026-06-18T16:30:00-05:00,0,"19.40 x 45","25.80 x 107",22.85,14,mid,31900,20,286,0.00%,0,MLET,N/A,"13:07:35 ET"
KLAC,260.85,Put,226,2026-07-17T16:30:00-05:00,29,"7.50 x 6","8.20 x 11",7.7,41,mid,31500,53,80,76.36%,-0.2188011637,AUTO,N/A,"14:59:34 ET"
KLAC,260.41,Put,240,2026-07-17T16:30:00-05:00,29,"12.50 x 25","13.20 x 45",12.5,25,bid,31200,58,196,75.92%,-0.3117402732,MLET,N/A,"14:47:44 ET"
KLAC,261.56,Call,246,2026-06-18T16:30:00-05:00,0,"13.90 x 6","19.60 x 7",15.59,20,mid,31100,187,487,113.05%,0.85844948435973,MLET,N/A,"15:20:37 ET"
KLAC,254.1453,Put,200,2026-07-17T16:30:00-05:00,29,"2.95 x 92","3.00 x 100",3,100,ask,30000,116,1326,76.56%,-0.1112560864,AUTO,N/A,"10:47:35 ET"
KLAC,259.24,Put,200,2026-07-17T16:30:00-05:00,29,"2.85 x 7","3.30 x 5",3,100,mid,30000,334,1326,79.14%,-0.1008950138,AUTO,N/A,"12:16:28 ET"
KLAC,259.05,Call,238,2026-06-18T16:30:00-05:00,0,"18.50 x 220","24.30 x 52",21.16,14,mid,29600,41,395,101.59%,0.94860470566661,MLET,N/A,"13:07:35 ET"
KLAC,261.31,Call,320,2026-07-17T16:30:00-05:00,29,"5.50 x 8","6.00 x 2",5.75,48,mid,27600,126,1346,76.30%,0.20163872262328,MLET,N/A,"15:30:13 ET"
KLAC,261.56,Call,250,2026-06-18T16:30:00-05:00,0,"10.70 x 5","14.90 x 20",13.16,20,mid,26300,406,700,70.50%,0.89473617224077,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-06-18T16:30:00-05:00,0,"10.70 x 5","14.90 x 503",13.14,20,mid,26200,406,700,70.50%,0.89473617224077,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-06-18T16:30:00-05:00,0,"10.70 x 5","14.90 x 503",13.13,20,mid,26200,406,700,70.50%,0.89473617224077,MLET,N/A,"15:20:37 ET"
KLAC,261.56,Call,250,2026-06-18T16:30:00-05:00,0,"10.70 x 5","14.90 x 503",13.13,20,mid,26200,406,700,70.50%,0.89473617224077,MLET,N/A,"15:20:37 ET"
KLAC,259.24,Put,97,2026-06-18T16:30:00-05:00,0,"0.00 x 0","4.80 x 25",2.4,100,mid,24000,100,245,"1,206.15%",-0.0299184497,MLAT,N/A,"13:44:22 ET"
KLAC,263.57,Put,224,2026-08-21T16:30:00-05:00,64,"14.40 x 20","16.70 x 63",14.99,16,mid,23900,22,141,78.08%,-0.2526205269,SLAN,N/A,"15:45:47 ET"
KLAC,259.24,Put,98,2026-06-18T16:30:00-05:00,0,"0.00 x 0","4.80 x 1",2.39,100,mid,23900,100,155,"1,194.76%",-0.0302274449,MLAT,N/A,"13:44:22 ET"
KLAC,261.56,Call,250,2026-06-18T16:30:00-05:00,0,"10.70 x 5","14.90 x 20",11.76,20,mid,23500,406,700,70.50%,0.89473617224077,MLET,N/A,"15:20:37 ET"
KLAC,258.24,Put,175,2026-08-21T16:30:00-05:00,64,"3.10 x 238","5.80 x 170",4.42,50,mid,22100,50,1,81.13%,-0.0935295623,MLAT,ToOpen,"14:33:26 ET"
KLAC,259.05,Call,275,2026-07-17T16:30:00-05:00,29,"15.30 x 13","16.50 x 55",15.72,14,mid,22000,47,287,76.87%,0.43270299344742,MLET,N/A,"13:07:35 ET"
KLAC,254.9,Put,125,2026-12-18T16:30:00-06:00,183,"3.40 x 529","5.40 x 56",4.51,46,mid,20700,200,60,78.12%,-0.05769053,SLAN,N/A,"11:19:22 ET"
KLAC,259.31,Put,170,2027-01-15T16:30:00-06:00,211,"13.30 x 128","15.50 x 22",14.42,14,mid,20100,354,131,73.14%,-0.1466980484,MLET,N/A,"15:59:15 ET"
KLAC,259.31,Call,250,2026-06-18T16:30:00-05:00,0,"8.70 x 5","11.30 x 8",10,20,mid,20000,199,700,67.64%,0.85492974011102,MLET,N/A,"12:32:10 ET"
KLAC,256.245,Put,148,2027-01-15T16:30:00-06:00,211,"9.80 x 20","10.30 x 17",9.8,20,bid,19600,200,581,76.10%,-0.1056071003,AUTO,N/A,"11:26:24 ET"
KLAC,261.21,Put,232,2026-07-17T16:30:00-05:00,29,"9.10 x 95","9.90 x 33",9.52,20,mid,19000,92,83,75.90%,-0.2534334204,MLET,N/A,"15:14:09 ET"
KLAC,259.31,Put,166,2027-01-15T16:30:00-06:00,211,"12.10 x 134","14.60 x 29",13.32,14,mid,18600,54,350,73.49%,-0.1376797437,MLET,N/A,"15:59:15 ET"
KLAC,259.68,Put,230,2026-07-17T16:30:00-05:00,29,"8.90 x 11","9.60 x 38",9,20,mid,18000,146,816,75.73%,-0.2489943783,AUTO,N/A,"12:28:17 ET"
KLAC,259.05,Call,285,2026-07-17T16:30:00-05:00,29,"12.20 x 15","13.20 x 34",12.83,14,mid,17900,32,2171,76.50%,0.36814567085364,MLET,N/A,"13:07:35 ET"
KLAC,261.21,Put,230,2026-07-17T16:30:00-05:00,29,"8.70 x 2","9.00 x 1",8.87,20,mid,17700,377,816,76.50%,-0.2418609072,MLET,N/A,"15:14:09 ET"
KLAC,255.88,Call,246,2026-06-18T16:30:00-05:00,0,"9.10 x 6","11.20 x 15",11.2,15,ask,16800,22,487,104.65%,0.773754830537,AUTO,N/A,"09:55:04 ET"
KLAC,254.9,Put,230,2026-07-17T16:30:00-05:00,29,"9.50 x 25","10.40 x 13",10,16,mid,16000,41,816,73.60%,-0.2737692038,SLAN,N/A,"11:19:17 ET"
KLAC,254.29,Put,188,2026-09-18T16:30:00-05:00,92,"8.90 x 38","10.40 x 16",9.2,17,mid,15600,22,293,73.64%,-0.1568420877,AUTO,N/A,"10:54:39 ET"
KLAC,258.4,Put,232,2026-07-17T16:30:00-05:00,29,"9.40 x 52","10.30 x 52",9.95,15,mid,14900,62,83,74.91%,-0.2681713061,MLET,N/A,"14:16:24 ET"
KLAC,258.4,Put,230,2026-07-17T16:30:00-05:00,29,"9.10 x 1","9.50 x 17",9.27,15,mid,13900,214,816,74.77%,-0.2545862695,MLET,N/A,"14:16:24 ET"
KLAC,259.68,Put,230,2026-07-17T16:30:00-05:00,29,"8.90 x 11","9.60 x 54",9.23,15,mid,13800,146,816,75.73%,-0.2489943783,MLET,N/A,"12:27:44 ET"
KLAC,258.06,Put,220,2026-07-17T16:30:00-05:00,29,"6.60 x 1","7.10 x 206",6.82,20,mid,13600,65,269,76.44%,-0.1975341768,MLET,N/A,"13:32:38 ET"
KLAC,255.22,Call,250,2026-06-18T16:30:00-05:00,0,"5.50 x 26","7.50 x 9",6.79,20,mid,13500,82,700,61.95%,0.74474586886332,MLET,N/A,"10:15:24 ET"
KLAC,259.31,Put,220,2026-07-17T16:30:00-05:00,29,"6.40 x 2","6.80 x 15",6.52,20,mid,13000,40,269,76.16%,-0.1906892499,SLAN,N/A,"12:32:27 ET"
KLAC,254.94,Put,148,2027-01-15T16:30:00-06:00,211,"9.50 x 3","10.10 x 6",9.8,13,mid,12700,113,581,76.27%,-0.1074993254,AUTO,N/A,"10:56:12 ET"
KLAC,257.525,Call,250,2026-06-18T16:30:00-05:00,0,"6.00 x 100","8.00 x 15",8,15,ask,12000,170,700,52.08%,0.86635818698905,AUTO,N/A,"11:49:24 ET"
KLAC,261.31,Call,260,2026-06-18T16:30:00-05:00,0,"1.75 x 6","3.00 x 6",2.35,48,mid,11200,471,897,20.31%,0.68506027784875,MLET,N/A,"15:30:13 ET"
KLAC,258.24,Call,305,2026-07-17T16:30:00-05:00,29,"7.50 x 100","7.90 x 1",7.5,14,bid,10500,61,185,77.34%,0.25592299058118,AUTO,N/A,"14:32:18 ET"
KLAC,259.415,Call,310,2026-07-17T16:30:00-05:00,29,"6.60 x 45","6.80 x 15",6.8,15,ask,10200,20,78,76.36%,0.23529499140028,AUTO,N/A,"13:00:46 ET"
KLAC,259.015,Call,255,2026-06-18T16:30:00-05:00,0,"3.70 x 29","5.10 x 20",5.1,20,ask,10200,335,449,53.58%,0.71738530582249,AUTO,N/A,"11:58:43 ET"
KLAC,258.9,Call,255,2026-06-18T16:30:00-05:00,0,"4.10 x 37","4.90 x 20",4.9,20,ask,9800,461,449,46.50%,0.73902975623492,AUTO,N/A,"13:23:59 ET"
KLAC,259.35,Call,320,2026-07-17T16:30:00-05:00,29,"5.00 x 52","5.40 x 15",5.4,15,ask,8100,64,1346,76.48%,0.19262609045932,AUTO,N/A,"13:38:56 ET"
KLAC,259.24,Put,204,2026-07-17T16:30:00-05:00,29,"3.30 x 2","3.80 x 6",3.58,20,mid,7100,31,280,78.26%,-0.1153380307,SLAN,N/A,"12:15:32 ET"
KLAC,254.09,Call,255,2026-06-18T16:30:00-05:00,0,"2.25 x 1","3.80 x 25",2.7,26,mid,7000,293,449,65.60%,0.46497784997793,MLET,N/A,"10:30:38 ET"
KLAC,259.31,Call,340,2026-07-17T16:30:00-05:00,29,"3.10 x 9","3.70 x 61",3.4,20,mid,6800,20,46,78.27%,0.13161230140561,MLET,N/A,"12:32:28 ET"
KLAC,257.99,Put,175,2026-07-17T16:30:00-05:00,29,"0.70 x 144","1.15 x 15",0.95,60,mid,5700,64,89,81.79%,-0.0358995249,MLET,N/A,"14:29:06 ET"
KLAC,261.5,Put,180,2026-07-17T16:30:00-05:00,29,"1.00 x 148","1.55 x 127",1.27,40,mid,5000,116,458,84.38%,-0.0454236162,MLAT,N/A,"15:17:26 ET"
"Downloaded from Barchart.com as of 06-19-2026 03:20am CDT"
