Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
WDC,795.5299,Call,800,2026-06-18T16:30:00-05:00,0,"7.00 x 34","9.00 x 9",7.76,49,mid,38000,1338,1916,78.80%,0.45459784251733,SLAN,N/A,"09:34:42 ET"
WDC,746.4275,Call,950,2026-06-26T16:30:00-05:00,8,"3.00 x 25","4.70 x 81",3.82,99,mid,37800,383,93,107.65%,0.07654423197149,MLET,N/A,"13:27:26 ET"
WDC,764.94,Put,760,2026-06-18T16:30:00-05:00,0,"6.50 x 5","9.00 x 12",7.67,49,mid,37500,470,6,60.88%,-0.411672834,MLET,N/A,"11:57:16 ET"
WDC,795.5299,Put,500,2026-07-02T16:30:00-05:00,14,"3.00 x 125","3.00 x 38",3,125,ask,37500,125,197,128.70%,-0.0242212062,AUTO,N/A,"09:38:12 ET"
WDC,747.585,Put,725,2026-06-18T16:30:00-05:00,0,"1.39 x 1","1.50 x 250",1.5,250,ask,37500,1589,117,50.67%,-0.118681013,AUTO,N/A,"12:47:01 ET"
WDC,790.75,Call,800,2026-06-18T16:30:00-05:00,0,"7.00 x 1","7.40 x 50",7.4,50,ask,37000,1769,1916,73.64%,0.38883589084525,AUTO,N/A,"09:46:37 ET"
WDC,790.08,Put,350,2026-09-18T16:30:00-05:00,92,"6.95 x 100","10.60 x 56",8.77,39,mid,34200,53,392,110.98%,-0.0396363699,MLET,N/A,"10:24:26 ET"
WDC,744.15,Call,750,2026-06-18T16:30:00-05:00,0,"6.00 x 5","7.30 x 3",6.24,54,mid,33600,658,1134,50.72%,0.38959532272381,MLET,N/A,"12:48:24 ET"
WDC,744.15,Call,750,2026-06-18T16:30:00-05:00,0,"6.00 x 5","7.30 x 3",6.23,54,mid,33600,658,1134,50.72%,0.38959532272381,MLET,N/A,"12:48:24 ET"
WDC,783.095,Call,800,2026-06-18T16:30:00-05:00,0,"5.80 x 24","9.00 x 2",8.28,40,mid,33100,909,1916,91.01%,0.33503760247276,SLAN,N/A,"09:30:20 ET"
WDC,746.42,Call,740,2026-06-18T16:30:00-05:00,0,"7.20 x 23","11.70 x 24",9.16,35,mid,32000,710,622,36.47%,0.68099166583522,MLAT,N/A,"15:20:31 ET"
WDC,783.095,Call,800,2026-06-18T16:30:00-05:00,0,"5.00 x 2","6.00 x 50",6,50,ask,30000,909,1916,91.01%,0.33503760247276,AUTO,N/A,"09:31:10 ET"
WDC,746.61,Put,335,2026-07-31T16:30:00-05:00,43,"0.00 x 0","5.85 x 1",2.99,100,mid,29900,502,1,128.78%,-0.0205210527,MLET,N/A,"15:56:26 ET"
WDC,758.28,Call,800,2026-06-18T16:30:00-05:00,0,"0.45 x 633","0.47 x 10",0.45,633,bid,28400,5609,1916,61.22%,0.047972267829735,AUTO,N/A,"12:20:23 ET"
WDC,746.61,Put,335,2026-07-24T16:30:00-05:00,36,"0.00 x 0","5.45 x 7",2.75,100,mid,27500,508,15,138.66%,-0.0194261326,MLET,N/A,"15:56:26 ET"
WDC,748.06,Call,750,2026-06-18T16:30:00-05:00,0,"2.40 x 2","3.00 x 2",2.7,100,mid,27000,1527,1134,24.55%,0.42498423822908,SLFT,N/A,"15:25:21 ET"
WDC,764.94,Call,770,2026-06-18T16:30:00-05:00,0,"3.85 x 19","6.60 x 1",5.42,49,mid,26500,734,356,54.15%,0.41415952624479,MLET,N/A,"11:57:16 ET"
WDC,778.87,Call,800,2026-06-18T16:30:00-05:00,0,"4.50 x 6","6.00 x 1",5.2,50,mid,26000,2196,1916,80.61%,0.26898013503353,MLET,N/A,"10:10:29 ET"
WDC,747.845,Put,490,2026-07-17T16:30:00-05:00,29,"5.85 x 101","7.10 x 3",6.31,40,mid,25200,138,191,106.87%,-0.0590486709,MLAT,N/A,"13:20:26 ET"
WDC,749.205,Call,760,2026-06-18T16:30:00-05:00,0,"2.45 x 100","2.99 x 17",2.45,100,bid,24500,948,286,41.58%,0.25879915164592,AUTO,N/A,"13:10:31 ET"
WDC,775.428,Put,610,2026-06-26T16:30:00-05:00,8,"2.93 x 11","5.60 x 32",4.87,50,mid,24300,85,98,115.57%,-0.0678104494,AUTO,N/A,"10:47:06 ET"
WDC,770.37,Call,980,2026-06-26T16:30:00-05:00,8,"4.10 x 1","4.25 x 19",4.25,57,ask,24200,1180,1380,110.16%,0.082344135649753,AUTO,N/A,"11:11:33 ET"
WDC,747.845,Put,480,2026-07-17T16:30:00-05:00,29,"4.80 x 127","6.40 x 8",5.74,40,mid,22900,133,208,107.42%,-0.0521411434,MLAT,N/A,"13:20:26 ET"
WDC,745.9,Put,740,2026-06-18T16:30:00-05:00,0,"2.00 x 100","3.25 x 1",2,100,bid,20000,1040,30,32.48%,-0.3141802313,AUTO,N/A,"14:53:42 ET"
WDC,790.75,Put,600,2026-06-26T16:30:00-05:00,8,"2.70 x 1","3.55 x 1",2.84,70,mid,19800,100,140,119.96%,-0.0497526887,MLET,N/A,"09:50:31 ET"
WDC,783.365,Call,800,2026-06-18T16:30:00-05:00,0,"3.70 x 100","5.50 x 1",3.7,50,bid,18500,2337,1916,75.99%,0.30500650189717,AUTO,N/A,"10:16:47 ET"
WDC,791,Put,525,2026-07-02T16:30:00-05:00,14,"1.25 x 98","7.10 x 2",3,55,mid,16500,55,98,133.68%,-0.0444315581,SLAN,N/A,"09:43:15 ET"
WDC,751.98,Call,760,2026-06-18T16:30:00-05:00,0,"3.10 x 22","5.10 x 35",4,40,mid,16000,1125,286,43.38%,0.32448352671926,SLAN,N/A,"13:14:02 ET"
WDC,744.15,Call,760,2026-06-18T16:30:00-05:00,0,"2.40 x 5","3.15 x 1",2.94,54,mid,15800,785,286,51.61%,0.22092546007273,MLET,N/A,"12:48:24 ET"
WDC,744.15,Call,760,2026-06-18T16:30:00-05:00,0,"2.40 x 5","3.15 x 1",2.93,54,mid,15800,785,286,51.61%,0.22092546007273,MLET,N/A,"12:48:24 ET"
WDC,771.9,Put,750,2026-06-18T16:30:00-05:00,0,"3.00 x 1","3.90 x 37",3.9,37,ask,14400,602,40,72.47%,-0.216055513,AUTO,N/A,"10:32:47 ET"
WDC,747.585,Put,725,2026-06-18T16:30:00-05:00,0,"1.00 x 26","1.35 x 100",1.35,100,ask,13500,1589,117,50.67%,-0.118681013,AUTO,N/A,"12:46:54 ET"
WDC,760.75,Call,800,2026-06-18T16:30:00-05:00,0,"0.90 x 150","1.20 x 14",0.9,150,bid,13500,3848,1916,64.12%,0.068068450421355,AUTO,N/A,"11:51:41 ET"
WDC,741.96,Call,800,2026-06-18T16:30:00-05:00,0,"0.20 x 639","0.40 x 1",0.2,639,bid,12700,6413,1916,67.21%,0.016331374237206,AUTO,N/A,"12:55:20 ET"
WDC,745.055,Call,750,2026-06-18T16:30:00-05:00,0,"2.34 x 200","3.00 x 4",2.52,50,mid,12600,1325,1134,28.92%,0.33493101115651,MLET,N/A,"15:14:58 ET"
WDC,790.08,Call,820,2026-06-18T16:30:00-05:00,0,"1.94 x 9","2.92 x 2",2.44,50,mid,12200,274,229,72.47%,0.16706208576051,MLET,N/A,"10:21:56 ET"
WDC,752.67,Put,725,2026-06-18T16:30:00-05:00,0,"0.92 x 130","1.47 x 17",0.92,130,bid,11900,474,117,58.82%,-0.1068161292,AUTO,N/A,"12:39:03 ET"
WDC,746.42,Call,750,2026-06-18T16:30:00-05:00,0,"2.50 x 1","3.50 x 3",3.3,35,mid,11500,1421,1134,28.97%,0.3805646969726,MLAT,N/A,"15:20:31 ET"
WDC,745.055,Call,750,2026-06-18T16:30:00-05:00,0,"1.91 x 5","3.00 x 4",2.26,50,mid,11200,1325,1134,28.92%,0.33493101115651,MLET,N/A,"15:14:58 ET"
WDC,745.9,Call,760,2026-06-18T16:30:00-05:00,0,"0.69 x 12","1.40 x 4",1.4,80,ask,11200,1848,286,34.47%,0.15118018736252,SLAN,N/A,"14:52:36 ET"
WDC,751.72,Call,760,2026-06-18T16:30:00-05:00,0,"0.36 x 10","1.31 x 1",1.04,99,mid,10200,2163,286,20.59%,0.15635244837165,MLET,N/A,"15:37:34 ET"
WDC,743.74,Call,760,2026-06-18T16:30:00-05:00,0,"1.15 x 10","1.30 x 71",1.3,71,ask,9200,1486,286,43.26%,0.17191345508533,AUTO,N/A,"14:00:13 ET"
WDC,776.785,Call,800,2026-06-18T16:30:00-05:00,0,"2.28 x 1","2.80 x 2",2.53,36,mid,9100,3314,1916,61.08%,0.18165227882193,SLFT,N/A,"11:32:37 ET"
WDC,751.72,Call,760,2026-06-18T16:30:00-05:00,0,"0.36 x 5","0.85 x 100",0.85,100,ask,8500,2163,286,20.59%,0.15635244837165,AUTO,N/A,"15:36:47 ET"
WDC,778.87,Call,840,2026-06-18T16:30:00-05:00,0,"0.85 x 14","0.85 x 100",0.85,100,ask,8500,495,289,92.40%,0.060852604472068,AUTO,N/A,"10:05:50 ET"
WDC,779.39,Call,830,2026-06-18T16:30:00-05:00,0,"0.30 x 1","2.88 x 2",2.27,36,mid,8100,48,316,112.97%,0.14896793432785,AUTO,N/A,"09:30:04 ET"
WDC,741.22,Call,760,2026-06-18T16:30:00-05:00,0,"0.34 x 19","0.80 x 100",0.8,100,ask,8000,1651,286,39.44%,0.11392130940841,AUTO,N/A,"14:28:05 ET"
WDC,742.2301,Call,800,2026-06-18T16:30:00-05:00,0,"0.06 x 4","0.10 x 771",0.1,771,ask,7700,8188,1916,61.53%,0.010033582719077,AUTO,N/A,"12:57:39 ET"
WDC,778.87,Call,830,2026-06-18T16:30:00-05:00,0,"1.50 x 29","1.50 x 50",1.5,50,ask,7500,309,316,86.02%,0.081049442944507,AUTO,N/A,"10:05:31 ET"
WDC,790.08,Call,830,2026-06-18T16:30:00-05:00,0,"0.99 x 51","1.92 x 11",1.44,50,mid,7200,413,316,76.10%,0.11039984165998,MLET,N/A,"10:21:56 ET"
WDC,762.435,Call,800,2026-06-18T16:30:00-05:00,0,"0.50 x 130","0.80 x 15",0.5,130,bid,6500,4759,1916,59.35%,0.061647677461994,AUTO,N/A,"12:06:19 ET"
WDC,762.435,Call,800,2026-06-18T16:30:00-05:00,0,"0.24 x 24","0.80 x 27",0.5,130,mid,6500,4759,1916,59.35%,0.061647677461994,AUTO,N/A,"12:06:13 ET"
WDC,762.435,Call,800,2026-06-18T16:30:00-05:00,0,"0.24 x 12","0.80 x 50",0.5,130,mid,6500,4759,1916,59.35%,0.061647677461994,AUTO,N/A,"12:07:05 ET"
WDC,762.435,Call,800,2026-06-18T16:30:00-05:00,0,"0.24 x 24","0.80 x 27",0.5,130,mid,6500,4759,1916,59.35%,0.061647677461994,AUTO,N/A,"12:06:11 ET"
WDC,762.435,Call,800,2026-06-18T16:30:00-05:00,0,"0.24 x 13","0.80 x 59",0.5,130,mid,6500,4759,1916,59.35%,0.061647677461994,AUTO,N/A,"12:06:11 ET"
WDC,795.5299,Put,725,2026-06-18T16:30:00-05:00,0,"1.25 x 50","2.00 x 55",1.25,50,bid,6200,108,117,110.02%,-0.0490495014,AUTO,N/A,"09:36:44 ET"
WDC,795.5299,Call,850,2026-06-18T16:30:00-05:00,0,"1.07 x 50","1.25 x 9",1.07,50,bid,5300,281,502,85.07%,0.070236517711573,AUTO,N/A,"09:39:05 ET"
WDC,790.75,Call,840,2026-06-18T16:30:00-05:00,0,"1.00 x 10","1.01 x 52",1,52,bid,5200,221,289,91.97%,0.10776351018598,AUTO,N/A,"09:46:55 ET"
WDC,764.48,Call,800,2026-06-18T16:30:00-05:00,0,"0.60 x 4","0.80 x 1",0.75,67,mid,5000,4890,1916,55.80%,0.060750203413423,AUTO,N/A,"12:10:40 ET"
"Downloaded from Barchart.com as of 06-21-2026 07:18am CDT"
